Sale_Id,Order ID,Customer ID,Product ID,Location_Id,Sales,Unit_Sale,Quantity,Discount,Profit
9252,CA-2014-155712,KD-16615,OFF-BI-10004224,324,107.648,67.28,2,0.2,33.64
9293,CA-2014-124114,RS-19765,OFF-BI-10004022,601,0.556,2.78,1,0.8,-0.9452
1323,CA-2014-121804,LP-17095,OFF-AP-10004859,385,72.8,14.56,5,0,19.656
3062,CA-2014-127621,RE-19450,OFF-PA-10001307,131,26.88,4.2,8,0.2,9.744
3474,CA-2014-111815,EP-13915,FUR-CH-10000785,138,180.98,180.98,1,0,47.0548
3475,CA-2014-111815,EP-13915,TEC-AC-10002926,138,99.98,49.99,2,0,42.9914
6576,CA-2014-123085,EJ-13720,TEC-AC-10000990,324,1049.44,131.18,8,0,440.7648
6577,CA-2014-123085,EJ-13720,FUR-CH-10003968,324,170.352,70.98,3,0.2,-17.0352
8619,CA-2014-117513,BT-11395,FUR-TA-10001520,325,399.672,71.37,7,0.2,-14.9877
420,CA-2014-110478,SP-20860,OFF-AR-10001573,326,9.32,2.33,4,0,2.7028
421,CA-2014-110478,SP-20860,OFF-EN-10000483,326,15.25,15.25,1,0,7.015
5296,CA-2014-142174,DP-13000,OFF-PA-10000806,249,89.568,55.98,2,0.2,32.4684
6447,US-2014-119816,TT-21460,FUR-FU-10004848,246,103.5,51.75,5,0.6,-77.625
6448,US-2014-119816,TT-21460,OFF-LA-10002381,246,2.464,3.08,1,0.2,0.8624
6449,US-2014-119816,TT-21460,OFF-ST-10000918,246,8.72,10.9,1,0.2,0.654
3813,CA-2014-147753,PK-19075,OFF-LA-10003537,364,25.06,12.53,2,0,11.7782
4744,CA-2014-168123,JD-16060,OFF-FA-10002763,493,7.9,3.95,2,0,2.528
4745,CA-2014-168123,JD-16060,OFF-ST-10000877,493,221.16,55.29,4,0,57.5016
4746,CA-2014-168123,JD-16060,OFF-BI-10001071,493,127.96,63.98,2,0,62.7004
4747,CA-2014-168123,JD-16060,OFF-BI-10001097,493,18.69,6.23,3,0,9.1581
5949,CA-2014-161046,CB-12535,OFF-EN-10003862,555,42.68,10.67,4,0,19.6328
5950,CA-2014-161046,CB-12535,TEC-AC-10004571,555,299.97,99.99,3,0,125.9874
5951,CA-2014-161046,CB-12535,OFF-AP-10000891,555,262.24,131.12,2,0,78.672
5952,CA-2014-161046,CB-12535,OFF-BI-10002026,555,234.36,39.06,6,0,112.4928
3735,CA-2014-168193,RM-19750,OFF-PA-10002254,400,26.38,26.38,1,0,12.1348
3736,CA-2014-168193,RM-19750,FUR-FU-10002554,400,71.97,23.99,3,0,16.5531
4180,US-2014-119039,BF-11170,OFF-BI-10004182,528,14.976,2.08,9,0.2,5.4288
5151,CA-2014-125101,SH-19975,OFF-ST-10000675,528,67.78,33.89,2,0,16.945
6512,CA-2014-167640,FC-14245,OFF-AR-10003158,528,23.88,3.98,6,0,8.1192
6513,CA-2014-167640,FC-14245,OFF-LA-10004559,528,11.52,2.88,4,0,5.6448
6514,CA-2014-167640,FC-14245,OFF-PA-10001033,528,286.93,40.99,7,0,140.5957
6515,CA-2014-167640,FC-14245,TEC-PH-10001336,528,206.384,128.99,2,0.2,23.2182
9312,CA-2014-148642,DW-13540,OFF-LA-10000134,129,4.928,3.08,2,0.2,1.7248
9313,CA-2014-148642,DW-13540,OFF-AR-10000588,129,63.488,19.84,4,0.2,4.7616
1372,CA-2014-136672,MG-17890,TEC-AC-10004510,101,49.08,16.36,3,0,4.908
4903,CA-2014-110884,SH-20395,OFF-BI-10003669,398,25.92,5.4,6,0.2,9.072
4904,CA-2014-110884,SH-20395,OFF-LA-10003510,398,91.59,30.53,3,0,42.1314
360,CA-2014-155698,VB-21745,OFF-AP-10001124,110,647.84,80.98,8,0,168.4384
361,CA-2014-155698,VB-21745,OFF-LA-10001158,110,20.7,10.35,2,0,9.936
4884,CA-2014-104080,AH-10210,OFF-BI-10003876,10,171.2,42.8,5,0.2,64.2
4885,CA-2014-104080,AH-10210,OFF-AR-10001972,10,3.36,1.68,2,0,0.8736
1926,CA-2014-102834,LW-16990,TEC-AC-10001908,529,199.98,99.99,2,0,69.993
8540,CA-2014-147354,KB-16315,TEC-CO-10000971,324,479.984,299.99,2,0.2,59.998
8541,CA-2014-147354,KB-16315,OFF-BI-10003910,324,30.84,7.71,5,0.2,9.6375
1254,CA-2014-144638,MH-18115,OFF-AR-10003958,89,5.248,3.28,2,0.2,0.5904
1255,CA-2014-144638,MH-18115,TEC-PH-10000149,89,35.91,19.95,3,0.4,-8.379
1256,CA-2014-144638,MH-18115,FUR-FU-10003724,89,6.696,8.37,1,0.2,0.5022
1257,CA-2014-144638,MH-18115,FUR-FU-10003535,89,43.872,27.42,2,0.2,11.5164
4294,CA-2014-130967,EB-13870,TEC-PH-10004896,451,53.982,29.99,3,0.4,-10.7964
4997,CA-2014-155824,KS-16300,OFF-AP-10000390,474,48.784,60.98,1,0.2,3.6588
4998,CA-2014-155824,KS-16300,OFF-BI-10000014,474,13.092,10.91,4,0.7,-10.0372
6689,CA-2014-140494,CM-11815,TEC-AC-10004568,528,111.96,27.99,4,0,21.2724
8413,CA-2014-132290,MD-17350,FUR-TA-10002228,130,933.408,333.36,4,0.3,-173.3472
2994,CA-2014-147291,MJ-17740,OFF-BI-10003091,150,895.92,223.98,4,0,421.0824
7144,US-2014-141558,MH-17290,TEC-PH-10002555,451,776.85,258.95,5,0.4,-181.265
7145,US-2014-141558,MH-17290,OFF-BI-10002794,451,12.294,40.98,1,0.7,-8.6058
7146,US-2014-141558,MH-17290,FUR-TA-10004086,451,154.764,85.98,3,0.4,-46.4292
7147,US-2014-141558,MH-17290,OFF-ST-10004946,451,43.28,54.1,1,0.2,3.246
8043,US-2014-133081,PV-18985,TEC-AC-10001772,74,63.88,15.97,4,0,24.9132
8044,US-2014-133081,PV-18985,FUR-FU-10001379,74,26.72,26.72,1,0,11.7568
3188,CA-2014-159352,KB-16585,TEC-PH-10004700,331,69.93,9.99,7,0,32.1678
4636,CA-2014-116288,BS-11380,OFF-ST-10000736,530,242.94,80.98,3,0,9.7176
5387,CA-2014-152786,GA-14725,OFF-BI-10000829,499,40.41,4.49,9,0,18.5886
2163,CA-2014-166296,KF-16285,OFF-PA-10004359,339,314.55,104.85,3,0,150.984
3065,CA-2014-106859,BF-11215,OFF-ST-10000615,4,90.8,11.35,8,0,25.424
3066,CA-2014-106859,BF-11215,TEC-PH-10004531,4,140.736,21.99,8,0.2,49.2576
3067,CA-2014-106859,BF-11215,TEC-AC-10004001,4,214.95,42.99,5,0,88.1295
3068,CA-2014-106859,BF-11215,OFF-PA-10001534,4,45.36,6.48,7,0,21.7728
3069,CA-2014-106859,BF-11215,OFF-PA-10001815,4,288.24,48.04,6,0,138.3552
4459,CA-2014-105851,SE-20110,OFF-SU-10002881,144,1332.496,832.81,2,0.2,-299.8116
5565,CA-2014-157966,SU-20665,OFF-AR-10000799,92,19.456,6.08,4,0.2,2.1888
5566,CA-2014-157966,SU-20665,TEC-MA-10002109,92,209.986,149.99,2,0.3,8.9994
5567,CA-2014-157966,SU-20665,OFF-AR-10003338,92,29.76,7.44,5,0.2,1.86
5568,CA-2014-157966,SU-20665,FUR-CH-10003606,92,89.768,128.24,1,0.3,-2.5648
5569,CA-2014-157966,SU-20665,TEC-CO-10001449,92,959.984,599.99,2,0.2,335.9944
5570,CA-2014-157966,SU-20665,OFF-PA-10001934,92,15.552,6.48,3,0.2,5.6376
5571,CA-2014-157966,SU-20665,TEC-PH-10001527,92,34.36,42.95,1,0.2,-7.3015
7231,CA-2014-153843,SC-20380,OFF-BI-10002353,178,30.88,15.44,2,0,15.44
7232,CA-2014-153843,SC-20380,OFF-AP-10001564,178,465.16,232.58,2,0,120.9416
7233,CA-2014-153843,SC-20380,OFF-PA-10003673,178,27.12,6.78,4,0,12.4752
7922,CA-2014-107713,JB-16000,OFF-BI-10002026,106,174.3,58.1,3,0,81.921
8295,US-2014-146906,MT-17815,TEC-PH-10001809,400,299.9,149.95,2,0,74.975
9392,CA-2014-162474,FH-14275,TEC-PH-10004700,30,7.992,9.99,1,0.2,2.5974
8440,CA-2014-114370,BN-11470,TEC-PH-10000213,93,49.616,31.01,2,0.2,4.9616
1929,US-2014-101539,VM-21685,OFF-PA-10001972,544,6.48,6.48,1,0,3.1104
1930,US-2014-101539,VM-21685,OFF-ST-10004180,544,46.51,46.51,1,0,1.8604
1931,US-2014-101539,VM-21685,TEC-PH-10004165,544,659.976,274.99,3,0.2,49.4982
7353,CA-2014-152135,MG-17650,TEC-PH-10003505,291,445.44,92.8,8,0.4,-81.664
8525,CA-2014-161172,SP-20920,TEC-PH-10004348,112,44.376,36.98,2,0.4,-7.396
8526,CA-2014-161172,SP-20920,FUR-FU-10003424,112,51.264,10.68,6,0.2,7.6896
8527,CA-2014-161172,SP-20920,OFF-BI-10004654,112,5.193,5.77,3,0.7,-3.462
8528,CA-2014-161172,SP-20920,TEC-AC-10004571,112,159.984,99.99,2,0.2,43.9956
8529,CA-2014-161172,SP-20920,OFF-ST-10000675,112,54.224,33.89,2,0.2,3.389
9738,CA-2014-129294,KD-16615,OFF-ST-10002615,327,310.12,155.06,2,0,80.6312
9739,CA-2014-129294,KD-16615,OFF-BI-10004236,327,70.464,14.68,6,0.2,22.9008
9740,CA-2014-129294,KD-16615,OFF-BI-10001757,327,19.68,4.92,5,0.2,6.888
9741,CA-2014-129294,KD-16615,OFF-AP-10001154,327,140.67,46.89,3,0,54.8613
787,CA-2014-129567,CL-12565,OFF-BI-10000014,292,17.456,10.91,2,0.2,5.8914
2451,CA-2014-140949,DB-13405,OFF-LA-10000081,400,18.75,3.75,5,0,9
2452,CA-2014-140949,DB-13405,TEC-PH-10000149,400,119.7,19.95,6,0,31.122
2453,CA-2014-140949,DB-13405,OFF-BI-10000605,400,9.144,3.81,3,0.2,3.0861
2454,CA-2014-140949,DB-13405,TEC-AC-10002399,400,57.06,19.02,3,0,18.2592
2455,CA-2014-140949,DB-13405,TEC-AC-10003038,400,71.6,8.95,8,0,13.604
2456,CA-2014-140949,DB-13405,OFF-ST-10000344,400,107.44,13.43,8,0,27.9344
2457,CA-2014-140949,DB-13405,OFF-LA-10004093,400,7.31,7.31,1,0,3.4357
2458,CA-2014-140949,DB-13405,OFF-AR-10001683,400,59.1,9.85,6,0,22.458
2459,CA-2014-140949,DB-13405,OFF-ST-10003455,400,46.53,15.51,3,0,12.0978
3379,CA-2014-142867,PO-19180,OFF-BI-10003166,246,13.776,11.48,6,0.8,-22.0416
3380,CA-2014-142867,PO-19180,OFF-PA-10004610,246,10.272,4.28,3,0.2,3.21
8785,US-2014-129224,AS-10630,OFF-LA-10003190,275,4.608,2.88,2,0.2,1.6704
677,US-2014-119438,CD-11980,OFF-AP-10000804,592,2.688,4.48,3,0.8,-7.392
678,US-2014-119438,CD-11980,TEC-AC-10003614,592,27.816,11.59,3,0.2,4.5201
679,US-2014-119438,CD-11980,FUR-FU-10003553,592,82.524,68.77,3,0.6,-41.262
680,US-2014-119438,CD-11980,OFF-BI-10004632,592,182.994,304.99,3,0.8,-320.2395
3707,CA-2014-160087,EN-13780,OFF-AR-10001915,129,23.832,9.93,3,0.2,6.5538
8726,CA-2014-148145,SW-20275,OFF-AR-10003752,546,46.2,11.55,4,0,21.252
8792,CA-2014-162075,TT-21220,TEC-PH-10001557,249,537.544,95.99,7,0.2,47.0351
9014,CA-2014-143084,BP-11050,OFF-AR-10002766,324,13.9,2.78,5,0,3.753
9015,CA-2014-143084,BP-11050,OFF-EN-10003072,324,19.4,3.88,5,0,9.312
9122,CA-2014-122007,JK-15325,OFF-AP-10000358,327,90.86,12.98,7,0,26.3494
1477,US-2014-104955,CG-12040,OFF-LA-10003121,397,28.91,4.13,7,0,13.2986
4343,CA-2014-105410,ND-18370,OFF-BI-10004970,529,19.824,4.13,6,0.2,6.6906
4344,CA-2014-105410,ND-18370,TEC-PH-10000038,529,657.504,136.98,6,0.2,-131.5008
4345,CA-2014-105410,ND-18370,TEC-AC-10001552,529,99.54,49.77,2,0,10.9494
4346,CA-2014-105410,ND-18370,TEC-AC-10002926,529,199.96,49.99,4,0,85.9828
5230,CA-2014-124436,SA-20830,OFF-BI-10001553,197,14.624,9.14,2,0.2,5.1184
5231,CA-2014-124436,SA-20830,FUR-TA-10001095,197,697.16,174.29,5,0.2,8.7145
5232,CA-2014-124436,SA-20830,FUR-FU-10001185,197,30.93,30.93,1,0,12.6813
5233,CA-2014-124436,SA-20830,OFF-BI-10000343,197,27.496,4.91,7,0.2,9.2799
9228,CA-2014-140515,GZ-14545,OFF-AP-10001205,324,381.36,54.48,7,0,106.7808
9890,CA-2014-166499,VG-21805,OFF-AR-10002467,290,8.94,2.98,3,0,2.4138
447,CA-2014-154214,TB-21595,FUR-FU-10000206,111,2.91,2.91,1,0,1.3677
2321,CA-2014-165491,HW-14935,TEC-AC-10000358,546,265.93,37.99,7,0,63.8232
8155,US-2014-143770,RD-19720,TEC-AC-10002842,361,238,119,2,0,38.08
8156,US-2014-143770,RD-19720,OFF-PA-10001125,361,61.96,30.98,2,0,27.882
8998,CA-2014-122763,HG-14845,OFF-PA-10000474,249,56.704,35.44,2,0.2,19.1376
8999,CA-2014-122763,HG-14845,OFF-PA-10002377,249,274.064,48.94,7,0.2,102.774
2333,CA-2014-169285,RW-19690,OFF-PA-10004071,281,277.4,55.48,5,0,133.152
2334,CA-2014-169285,RW-19690,OFF-PA-10004971,281,5.78,5.78,1,0,2.8322
4429,CA-2014-119452,CL-12565,FUR-CH-10004495,589,1805.88,300.98,6,0,523.7052
5346,CA-2014-108539,SC-20725,OFF-ST-10003208,326,725.84,181.46,4,0,210.4936
5347,CA-2014-108539,SC-20725,OFF-BI-10003981,326,10.896,4.54,3,0.2,3.9498
5348,CA-2014-108539,SC-20725,OFF-BI-10001031,326,8.544,5.34,2,0.2,2.8836
8377,CA-2014-156272,PW-19030,OFF-AP-10001242,463,64.384,80.48,1,0.2,8.048
8825,CA-2014-117156,TB-21055,OFF-EN-10003845,477,8.856,3.69,3,0.2,2.8782
9362,CA-2014-111591,PS-18970,OFF-BI-10004410,544,30.576,6.37,6,0.2,10.3194
9363,CA-2014-111591,PS-18970,OFF-FA-10004838,544,13.02,1.86,7,0,0.3906
9364,CA-2014-111591,PS-18970,FUR-FU-10002364,544,22.14,7.38,3,0,6.4206
9365,CA-2014-111591,PS-18970,OFF-ST-10001809,544,359.32,89.83,4,0,7.1864
2410,CA-2014-155985,BE-11335,FUR-FU-10000758,530,211.84,26.48,8,0,76.2624
2843,CA-2014-135650,AC-10660,OFF-ST-10001809,252,143.728,89.83,2,0.2,-32.3388
3105,US-2014-140074,EC-14050,OFF-PA-10002741,397,25.68,4.28,6,0,11.556
5021,CA-2014-136511,MZ-17515,OFF-SU-10003505,400,347.58,115.86,3,0,17.379
5645,CA-2014-120719,SJ-20125,OFF-BI-10002103,544,34.76,8.69,5,0.2,11.297
8152,CA-2014-140151,RB-19360,OFF-ST-10001558,546,32.48,16.24,2,0,4.872
8153,CA-2014-140151,RB-19360,OFF-PA-10002986,546,20.04,6.68,3,0,9.6192
8154,CA-2014-140151,RB-19360,TEC-CO-10004722,546,13999.96,3499.99,4,0,6719.9808
2104,CA-2014-167101,BM-11650,OFF-PA-10000357,399,221.92,55.48,4,0,106.5216
2105,CA-2014-167101,BM-11650,TEC-AC-10001266,399,26,13,2,0,11.7
7798,CA-2014-166184,HR-14830,OFF-EN-10004483,398,47.01,15.67,3,0,22.0947
7799,CA-2014-166184,HR-14830,TEC-PH-10002624,398,469.99,469.99,1,0,136.2971
7800,CA-2014-166184,HR-14830,FUR-CH-10003396,398,207.846,76.98,3,0.1,2.3094
8972,CA-2014-122308,MV-17485,FUR-CH-10000665,400,271.764,150.98,2,0.1,60.392
9530,CA-2014-101637,AC-10615,OFF-ST-10002352,39,12.768,7.98,2,0.2,0.9576
1877,CA-2014-112039,JC-15775,TEC-PH-10000984,522,470.376,195.99,3,0.2,47.0376
2383,US-2014-117534,CV-12295,OFF-AP-10002403,197,176.04,44.01,4,0,45.7704
2384,US-2014-117534,CV-12295,OFF-AR-10003087,197,16.02,1.78,9,0,4.4856
2385,US-2014-117534,CV-12295,OFF-BI-10002026,197,185.92,58.1,4,0.2,62.748
2386,US-2014-117534,CV-12295,TEC-PH-10000141,197,211.168,65.99,4,0.2,15.8376
2387,US-2014-117534,CV-12295,TEC-CO-10000971,197,479.984,299.99,2,0.2,59.998
2941,CA-2014-155880,JD-16150,FUR-CH-10000422,364,90.99,90.99,1,0,14.5584
2942,CA-2014-155880,JD-16150,FUR-CH-10004675,364,1526.56,218.08,7,0,427.4368
2943,CA-2014-155880,JD-16150,FUR-CH-10002880,364,368.97,122.99,3,0,40.5867
3391,CA-2014-101077,DB-13660,OFF-PA-10004239,131,6.848,4.28,2,0.2,2.14
4932,CA-2014-143651,FM-14215,OFF-AR-10001446,545,23.1,11.55,2,0,6.93
5608,CA-2014-105193,JL-15835,OFF-AR-10001547,397,11.05,2.21,5,0,2.9835
1861,US-2014-121251,GM-14440,FUR-BO-10001918,399,257.568,160.98,2,0.2,-28.9764
1862,US-2014-121251,GM-14440,TEC-PH-10004896,399,119.96,29.99,4,0,33.5888
4239,CA-2014-147144,MZ-17335,OFF-AR-10004587,544,19.83,19.83,1,0,5.949
5638,CA-2014-113208,ML-18040,FUR-FU-10004245,137,60.84,20.28,3,0,23.1192
6130,CA-2014-162033,EM-14200,TEC-AC-10003116,599,53.25,17.75,3,0,20.7675
6131,CA-2014-162033,EM-14200,OFF-FA-10003021,599,3.76,1.88,2,0,1.316
7173,US-2014-141677,HK-14890,TEC-AC-10000158,248,143.96,35.99,5,0.2,1.7995
7174,US-2014-141677,HK-14890,TEC-CO-10002313,248,2399.96,599.99,5,0.2,569.9905
7175,US-2014-141677,HK-14890,OFF-PA-10002581,248,74.352,30.98,3,0.2,23.235
7176,US-2014-141677,HK-14890,OFF-AP-10001205,248,87.168,54.48,8,0.8,-226.6368
7177,US-2014-141677,HK-14890,OFF-ST-10000344,248,32.232,13.43,3,0.2,2.4174
4676,CA-2014-139416,AG-10270,FUR-FU-10003832,453,15.008,9.38,2,0.2,1.5008
8486,CA-2014-124716,BD-11560,OFF-PA-10000740,197,45.68,22.84,2,0,21.0128
8487,CA-2014-124716,BD-11560,OFF-PA-10001144,197,110.96,55.48,2,0,53.2608
8488,CA-2014-124716,BD-11560,OFF-PA-10000859,197,11.94,3.98,3,0,5.97
9754,CA-2014-113705,LC-16870,OFF-LA-10000476,490,8.26,4.13,2,0,3.7996
9755,CA-2014-113705,LC-16870,OFF-BI-10001679,490,17.76,8.88,2,0,8.88
9756,CA-2014-113705,LC-16870,OFF-ST-10001128,490,332.94,110.98,3,0,9.9882
9757,CA-2014-113705,LC-16870,FUR-TA-10002533,490,292.1,146.05,2,0,58.42
9758,CA-2014-113705,LC-16870,TEC-PH-10004006,490,206.1,41.22,5,0,55.647
9759,CA-2014-113705,LC-16870,OFF-PA-10002615,490,17.64,4.41,4,0,8.1144
9788,CA-2014-144491,CJ-12010,FUR-BO-10001811,248,1023.332,300.98,5,0.32,-30.098
9789,CA-2014-144491,CJ-12010,FUR-CH-10004063,248,600.558,285.98,3,0.3,-8.5794
9790,CA-2014-144491,CJ-12010,TEC-AC-10004901,248,39.992,49.99,1,0.2,6.9986
9791,CA-2014-144491,CJ-12010,FUR-CH-10001714,248,211.246,150.89,2,0.3,-66.3916
1880,US-2014-166611,CK-12760,OFF-BI-10001191,261,68.742,25.46,9,0.7,-48.1194
5740,US-2014-147886,DH-13075,OFF-PA-10000232,177,12.96,6.48,2,0,6.3504
5741,US-2014-147886,DH-13075,FUR-FU-10001095,177,26.48,26.48,1,0,10.0624
5742,US-2014-147886,DH-13075,TEC-MA-10004679,177,532.72,332.95,2,0.2,53.272
5743,US-2014-147886,DH-13075,OFF-PA-10003651,177,26.72,6.68,4,0,12.8256
5744,US-2014-147886,DH-13075,OFF-PA-10000743,177,20.04,6.68,3,0,9.6192
5745,US-2014-147886,DH-13075,OFF-ST-10002743,177,795.48,113.64,7,0,7.9548
5746,US-2014-147886,DH-13075,FUR-FU-10003829,177,21.56,3.08,7,0,6.8992
5720,CA-2014-126550,RD-19720,OFF-ST-10001031,281,81.4,16.28,5,0,21.164
4543,CA-2014-113474,TM-21490,OFF-EN-10004206,419,325.86,162.93,2,0,149.8956
4689,US-2014-154851,BP-11155,OFF-BI-10001525,294,5.715,3.81,5,0.7,-4.7625
5873,CA-2014-129910,ME-17320,OFF-ST-10003282,110,59.76,59.76,1,0,16.7328
7503,US-2014-120117,TB-21400,OFF-AR-10000817,323,6.08,3.04,2,0,2.0672
7504,US-2014-120117,TB-21400,TEC-PH-10002447,323,164.792,205.99,1,0.2,18.5391
8665,CA-2014-126634,AB-10165,FUR-FU-10004973,289,94.2,18.84,5,0,39.564
469,CA-2014-154907,DS-13180,FUR-BO-10002824,9,205.3328,150.98,2,0.32,-36.2352
1338,CA-2014-100524,CM-12115,FUR-FU-10004018,400,29.78,14.89,2,0,8.0406
1339,CA-2014-100524,CM-12115,TEC-PH-10002549,400,677.58,225.86,3,0,176.1708
1340,CA-2014-100524,CM-12115,OFF-PA-10004911,400,75.04,9.38,8,0,36.0192
2150,CA-2014-102771,DO-13435,TEC-PH-10001536,398,84.95,16.99,5,0,22.087
3089,US-2014-159205,DB-12910,FUR-FU-10001591,232,61,12.2,5,0,25.62
3090,US-2014-159205,DB-12910,TEC-PH-10000526,232,671.93,95.99,7,0,188.1404
3243,CA-2014-114524,EG-13900,OFF-BI-10002799,93,13.468,5.18,13,0.8,-22.8956
5562,CA-2014-133263,JE-15610,OFF-BI-10001153,24,34.54,34.54,1,0,17.27
5563,CA-2014-133263,JE-15610,TEC-CO-10001449,24,2999.95,599.99,5,0,1439.976
5564,CA-2014-133263,JE-15610,OFF-BI-10000474,24,64.12,16.03,4,0,30.7776
6562,CA-2014-144680,SC-20260,OFF-AP-10003040,18,33.62,33.62,5,0.8,-90.774
7536,US-2014-160143,HG-14965,OFF-SU-10004231,325,29.7,9.9,3,0,8.019
2402,CA-2014-145877,AS-10090,OFF-ST-10000649,559,94.2,15.7,6,0,23.55
2403,CA-2014-145877,AS-10090,OFF-EN-10001990,559,28.4,5.68,5,0,13.348
2617,CA-2014-147942,MS-17365,OFF-LA-10003663,529,5.78,2.89,2,0,2.7166
2618,CA-2014-147942,MS-17365,OFF-BI-10001294,529,121.68,11.7,13,0.2,38.025
4218,CA-2014-149881,NC-18535,FUR-BO-10003894,529,482.664,70.98,8,0.15,85.176
4219,CA-2014-149881,NC-18535,TEC-MA-10000418,529,4799.984,2999.99,2,0.2,359.9988
4329,CA-2014-118360,JC-15775,OFF-PA-10000791,400,42.93,4.77,9,0,19.3185
5488,CA-2014-134495,BF-11020,TEC-PH-10004897,261,23.976,9.99,3,0.2,-5.6943
5489,CA-2014-134495,BF-11020,OFF-LA-10000262,261,6.264,2.61,3,0.2,2.0358
5490,CA-2014-134495,BF-11020,OFF-AP-10002222,261,20.808,8.67,3,0.2,1.8207
5491,CA-2014-134495,BF-11020,FUR-CH-10003774,261,218.352,90.98,3,0.2,-19.1058
6008,CA-2014-129028,GB-14530,FUR-FU-10004006,186,127.95,42.65,3,0,21.7515
1337,US-2014-123281,JF-15190,FUR-FU-10003724,324,25.11,8.37,3,0,6.5286
3049,CA-2014-121419,TC-21475,FUR-TA-10004534,110,411.8,205.9,2,0,70.006
3050,CA-2014-121419,TC-21475,TEC-AC-10000892,110,360,90,4,0,129.6
5642,CA-2014-106355,AT-10435,OFF-AR-10000246,354,11.12,2.78,4,0,2.8912
9670,CA-2014-145275,AH-10465,OFF-LA-10001569,139,14.94,4.98,3,0,6.8724
953,CA-2014-131156,KH-16360,FUR-FU-10001940,450,25.472,7.96,4,0.2,7.6416
3725,CA-2014-127264,SA-20830,OFF-AR-10003045,91,7.056,2.94,3,0.2,2.205
6190,CA-2014-157903,AM-10705,TEC-PH-10004345,147,383.84,119.95,4,0.2,47.98
6366,CA-2014-144848,DS-13030,TEC-PH-10004006,399,41.22,41.22,1,0,11.1294
6367,CA-2014-144848,DS-13030,OFF-SU-10000646,399,240.37,240.37,1,0,7.2111
6368,CA-2014-144848,DS-13030,TEC-PH-10002262,399,119.02,59.51,2,0,33.3256
6922,CA-2014-109211,PS-19045,OFF-EN-10001532,400,16.98,16.98,1,0,8.49
9691,CA-2014-140536,TA-21385,OFF-AR-10001545,398,7.04,1.76,4,0,2.0416
8416,CA-2014-107265,ML-17755,OFF-PA-10000474,343,106.32,35.44,3,0,49.9704
8738,CA-2014-161592,CS-12175,OFF-BI-10003669,87,8.1,5.4,5,0.7,-5.94
232,US-2014-100930,CS-12400,FUR-TA-10001705,571,233.86,212.6,2,0.45,-102.048
233,US-2014-100930,CS-12400,FUR-TA-10003473,571,620.6145,376.13,3,0.45,-248.2458
234,US-2014-100930,CS-12400,OFF-BI-10001679,571,5.328,8.88,2,0.7,-3.552
235,US-2014-100930,CS-12400,FUR-FU-10004017,571,258.072,107.53,3,0.2,0
236,US-2014-100930,CS-12400,TEC-AC-10003832,571,617.976,257.49,3,0.2,-7.7247
9443,CA-2014-165904,HR-14770,OFF-AR-10003156,261,16.256,10.16,2,0.2,1.2192
9444,CA-2014-165904,HR-14770,TEC-PH-10000576,261,219.184,136.99,2,0.2,19.1786
2848,CA-2014-157854,DM-13345,FUR-FU-10003832,505,56.28,9.38,6,0,15.7584
2849,CA-2014-157854,DM-13345,OFF-BI-10001359,505,2690.97,896.99,3,0,1264.7559
3987,CA-2014-112333,KF-16285,OFF-ST-10001780,457,2591.56,647.89,4,0,621.9744
3988,CA-2014-112333,KF-16285,OFF-AP-10001962,457,41.95,8.39,5,0,10.4875
4651,CA-2014-150987,AH-10120,OFF-PA-10001878,529,244.55,48.91,5,0,114.9385
4652,CA-2014-150987,AH-10120,OFF-PA-10002923,529,195.76,48.94,4,0,97.88
5371,US-2014-136721,NH-18610,FUR-FU-10004665,414,273.96,136.98,2,0,71.2296
5372,US-2014-136721,NH-18610,FUR-FU-10004188,414,306.9,102.3,3,0,79.794
965,CA-2014-135279,BS-11800,OFF-LA-10004055,400,9.82,4.91,2,0,4.8118
966,CA-2014-135279,BS-11800,OFF-AR-10004344,400,35.97,11.99,3,0,9.7119
967,CA-2014-135279,BS-11800,OFF-PA-10004621,400,12.96,6.48,2,0,6.2208
968,CA-2014-135279,BS-11800,OFF-PA-10001281,400,191.6,47.9,4,0,91.968
969,CA-2014-135279,BS-11800,OFF-LA-10001613,400,8.64,2.88,3,0,4.2336
970,CA-2014-135279,BS-11800,OFF-ST-10001097,400,501.81,167.27,3,0,0
1282,CA-2014-122154,SA-20830,OFF-LA-10000121,261,15.12,6.3,3,0.2,4.914
1283,CA-2014-122154,SA-20830,OFF-BI-10002026,261,17.43,58.1,1,0.7,-13.363
1284,CA-2014-122154,SA-20830,OFF-PA-10000994,261,251.64,104.85,3,0.2,88.074
4418,CA-2014-112900,KL-16645,OFF-BI-10002867,149,478.24,59.78,8,0,219.9904
8475,CA-2014-169404,NC-18625,OFF-BI-10004492,630,37.896,31.58,4,0.7,-29.0536
8476,CA-2014-169404,NC-18625,OFF-PA-10001033,630,65.584,40.99,2,0.2,23.7742
859,CA-2014-161984,SJ-20125,OFF-PA-10004569,394,7.61,7.61,1,0,3.5767
860,CA-2014-161984,SJ-20125,OFF-FA-10000624,394,7.16,3.58,2,0,3.58
3503,CA-2014-125115,RD-19930,OFF-PA-10004101,31,10.368,6.48,2,0.2,3.6288
3504,CA-2014-125115,RD-19930,TEC-AC-10001714,31,95.736,39.89,3,0.2,20.3439
